num_steps,num_updates,epsilon,loss,success_rate,violation_rate,mean_return,mean_steps,curriculum_stage,sps
2210000,550001,0.050000000000000044,0.0037586092948913574,0.894,0.076,0.818,11.776,2,85.1143847910552
2220000,552501,0.050000000000000044,0.0018785332795232534,0.91,0.056,0.854,11.948,2,85.09318346727784
2230000,555001,0.050000000000000044,0.009467747993767262,0.926,0.05,0.876,11.166,2,85.08092181940158
2240000,557501,0.050000000000000044,0.005497746169567108,0.908,0.07,0.838,11.304,2,85.06535534709401
2250000,560001,0.050000000000000044,0.0025814662221819162,0.922,0.062,0.86,10.234,2,85.0461791781042
2260000,562501,0.050000000000000044,0.0020492025651037693,0.906,0.072,0.834,11.57,2,85.02851167703261
2270000,565001,0.050000000000000044,0.0018186855595558882,0.92,0.064,0.856,11.884,2,85.0231312681982
2280000,567501,0.050000000000000044,0.016949646174907684,0.918,0.066,0.852,10.814,2,85.00441884029544
2290000,570001,0.050000000000000044,0.0012961872853338718,0.924,0.06,0.864,11.128,2,84.98602814768402
2300000,572501,0.050000000000000044,0.004269296769052744,0.908,0.078,0.83,10.916,2,84.98103594228174
2310000,575001,0.050000000000000044,0.002436110284179449,0.888,0.084,0.804,11.1,2,84.9619449712138
2320000,577501,0.050000000000000044,0.0026311855763196945,0.904,0.07,0.834,11.088,2,84.95852949533744
2330000,580001,0.050000000000000044,0.0037244257982820272,0.912,0.064,0.848,11.778,2,84.93994868185041
2340000,582501,0.050000000000000044,0.0024558715522289276,0.912,0.062,0.85,10.892,2,84.92788151251662
2350000,585001,0.050000000000000044,0.0029250546358525753,0.922,0.07,0.852,10.546,2,84.91180976014248
2360000,587501,0.050000000000000044,0.0025629964657127857,0.91,0.058,0.852,11.656,2,84.89845680831012
2370000,590001,0.050000000000000044,0.002021258929744363,0.912,0.07,0.842,10.486,2,84.88205561267013
2380000,592501,0.050000000000000044,0.002937332261353731,0.92,0.06,0.86,10.732,2,84.87289918225028
2390000,595001,0.050000000000000044,0.0024319863878190517,0.896,0.076,0.82,12.394,2,84.86242028120257
2400000,597501,0.050000000000000044,0.0021251069847494364,0.898,0.084,0.814,10.228,2,84.8526525535991
2410000,600001,0.050000000000000044,0.0034913569688796997,0.918,0.054,0.864,11.252,2,84.84304748815795
2420000,602501,0.050000000000000044,0.0062329526990652084,0.892,0.082,0.81,11.65,2,84.83426726344918
2430000,605001,0.050000000000000044,0.0020907134748995304,0.892,0.094,0.798,10.512,2,84.8267454519796
2440000,607501,0.050000000000000044,0.018328020349144936,0.892,0.088,0.804,10.604,2,84.81537662384554
2450000,610001,0.050000000000000044,0.0020127445459365845,0.918,0.058,0.86,10.958,2,84.80974954273678
2460000,612501,0.050000000000000044,0.0035544419661164284,0.932,0.05,0.882,11.058,2,84.78569266947868
2470000,615001,0.050000000000000044,0.0015490520745515823,0.91,0.066,0.844,11.128,2,84.77087679462987
2480000,617501,0.050000000000000044,0.0018916387343779206,0.932,0.054,0.878,10.23,2,84.75266510312711
2490000,620001,0.050000000000000044,0.0017654020339250565,0.914,0.066,0.848,10.934,2,84.74438628254391
2500000,622501,0.050000000000000044,0.003176694270223379,0.926,0.05,0.876,10.828,2,84.74003380071832
2510000,625001,0.050000000000000044,0.009969834238290787,0.914,0.06,0.854,10.64,2,84.73695873794654
2520000,627501,0.050000000000000044,0.001989620039239526,0.924,0.042,0.882,11.36,2,84.73012541638195
2530000,630001,0.050000000000000044,0.009416375309228897,0.914,0.058,0.856,11.016,2,84.71548609873449
2540000,632501,0.050000000000000044,0.001975600142031908,0.918,0.058,0.86,10.742,2,84.70796879463957
2550000,635001,0.050000000000000044,0.009507523849606514,0.93,0.054,0.876,10.432,2,84.70490934195544
2560000,637501,0.050000000000000044,0.009802520275115967,0.926,0.052,0.874,11.286,2,84.695503438876
2570000,640001,0.050000000000000044,0.0034879175946116447,0.932,0.058,0.874,9.622,2,84.68268070979079
2580000,642501,0.050000000000000044,0.001866858103312552,0.9,0.072,0.828,11.03,2,84.66717711864287
2590000,645001,0.050000000000000044,0.0017151476349681616,0.906,0.074,0.832,11.102,2,84.65657029392251
2600000,647501,0.050000000000000044,0.010322848334908485,0.924,0.054,0.87,10.254,2,84.64683987917907
2610000,650001,0.050000000000000044,0.0023139556869864464,0.922,0.06,0.862,10.49,2,84.65293659404027
2620000,652501,0.050000000000000044,0.0024158000014722347,0.932,0.052,0.88,10.94,2,84.64345548288136
2630000,655001,0.050000000000000044,0.002307813847437501,0.918,0.056,0.862,11.056,2,84.64353554834456
2640000,657501,0.050000000000000044,0.002094377763569355,0.912,0.066,0.846,11.448,2,84.64598287819429
2650000,660001,0.050000000000000044,0.0031386390328407288,0.9,0.076,0.824,11.122,2,84.64169387703515
2660000,662501,0.050000000000000044,0.0022359639406204224,0.916,0.054,0.862,11.344,2,84.63213354311867
2670000,665001,0.050000000000000044,0.004502841737121344,0.924,0.054,0.87,10.0,2,84.62317048058406
2680000,667501,0.050000000000000044,0.002418100368231535,0.924,0.062,0.862,10.102,2,84.61729672924761
2690000,670001,0.050000000000000044,0.0024585044011473656,0.912,0.068,0.844,10.856,2,84.62108349630813
2700000,672501,0.050000000000000044,0.004762588068842888,0.91,0.068,0.842,10.586,2,84.61482040607807
2710000,675001,0.050000000000000044,0.002785984892398119,0.944,0.044,0.9,9.894,2,84.60132359585121
2720000,677501,0.050000000000000044,0.0019574915058910847,0.9,0.074,0.826,11.362,2,84.59487889053875
2730000,680001,0.050000000000000044,0.0024203378707170486,0.912,0.072,0.84,9.67,2,84.58765077055291
2740000,682501,0.050000000000000044,0.0021375820506364107,0.922,0.054,0.868,11.254,2,84.58317147610677
2750000,685001,0.050000000000000044,0.0031135324388742447,0.92,0.058,0.862,10.242,2,84.5858745581555
2760000,687501,0.050000000000000044,0.013363223522901535,0.92,0.062,0.858,10.184,2,84.58684885097341
2770000,690001,0.050000000000000044,0.0023122034035623074,0.904,0.07,0.834,11.088,2,84.57707543113146
2780000,692501,0.050000000000000044,0.0026979991234838963,0.928,0.046,0.882,11.164,2,84.5750184710824
2790000,695001,0.050000000000000044,0.002276219427585602,0.922,0.064,0.858,10.524,2,84.57209694277228
2800000,697501,0.050000000000000044,0.0018670880235731602,0.93,0.058,0.872,9.652,2,84.56757567761095
2810000,700001,0.050000000000000044,0.0025062658824026585,0.932,0.054,0.878,9.138,2,84.55962764515185
2820000,702501,0.050000000000000044,0.002277699066326022,0.916,0.07,0.846,10.706,2,84.54603989294934
2830000,705001,0.050000000000000044,0.002051448682323098,0.914,0.07,0.844,9.814,2,84.54196905556718
2840000,707501,0.050000000000000044,0.0032844797242432833,0.926,0.06,0.866,9.542,2,84.53935011888846
2850000,710001,0.050000000000000044,0.002071546856313944,0.926,0.05,0.876,9.866,2,84.53580724063885
2860000,712501,0.050000000000000044,0.001785519765689969,0.914,0.066,0.848,9.974,2,84.52247352491207
2870000,715001,0.050000000000000044,0.009072871878743172,0.938,0.046,0.892,10.772,2,84.51701961049095
2880000,717501,0.050000000000000044,0.0014347152318805456,0.91,0.066,0.844,10.784,2,84.52020281141102
2890000,720001,0.050000000000000044,0.0016962855588644743,0.934,0.054,0.88,9.446,2,84.51293676716352
2900000,722501,0.050000000000000044,0.0036337454803287983,0.918,0.07,0.848,10.136,2,84.50565626623093
2910000,725001,0.050000000000000044,0.01112092100083828,0.906,0.068,0.838,11.468,2,84.50527570530645
2920000,727501,0.050000000000000044,0.0019202549010515213,0.908,0.066,0.842,11.144,2,84.50379960739517
2930000,730001,0.050000000000000044,0.017820369452238083,0.902,0.066,0.836,11.676,2,84.50397448153723
2940000,732501,0.050000000000000044,0.0023217597045004368,0.922,0.064,0.858,9.968,2,84.50660596161714
2950000,735001,0.050000000000000044,0.00763018848374486,0.924,0.056,0.868,11.18,2,84.49859764521875
2960000,737501,0.050000000000000044,0.0023879120126366615,0.932,0.048,0.884,9.844,2,84.48678979585529
2970000,740001,0.050000000000000044,0.0021915414836257696,0.932,0.06,0.872,9.368,2,84.46668494034992
2980000,742501,0.050000000000000044,0.011210069060325623,0.902,0.066,0.836,11.124,2,84.45410885005862
2990000,745001,0.050000000000000044,0.0081556998193264,0.952,0.04,0.912,10.272,3,84.44311403613048
3000000,747501,0.050000000000000044,0.002706514671444893,0.83,0.142,0.688,15.446,3,84.42723838050972
3010000,750001,0.050000000000000044,0.004134932532906532,0.836,0.116,0.72,16.35,3,84.41597698427834
3020000,752501,0.050000000000000044,0.005045092198997736,0.828,0.116,0.712,16.908,3,84.40371249321636
3030000,755001,0.050000000000000044,0.0018883496522903442,0.858,0.104,0.754,14.626,3,84.39126673083098
3040000,757501,0.050000000000000044,0.00353884045034647,0.812,0.152,0.66,15.698,3,84.37026133871517
3050000,760001,0.050000000000000044,0.005945658311247826,0.812,0.166,0.646,14.726,3,84.35049539165028
3060000,762501,0.050000000000000044,0.00209137424826622,0.83,0.138,0.692,15.214,3,84.33731434604722
3070000,765001,0.050000000000000044,0.011939577758312225,0.842,0.114,0.728,16.866,3,84.31153947448588
3080000,767501,0.050000000000000044,0.00931758526712656,0.808,0.156,0.652,15.304,3,84.29287719600562
3090000,770001,0.050000000000000044,0.003935822285711765,0.862,0.114,0.748,15.354,3,84.23111808248294
3100000,772501,0.050000000000000044,0.002666058950126171,0.84,0.126,0.714,15.214,3,84.19496005309286
3110000,775001,0.050000000000000044,0.0028880038298666477,0.84,0.108,0.732,17.296,3,84.17540481076178
3120000,777501,0.050000000000000044,0.00289966631680727,0.84,0.112,0.728,17.034,3,84.14291531960352
3130000,780001,0.050000000000000044,0.00403931736946106,0.842,0.112,0.73,15.776,3,84.11134560196476
